source_id,city,title,publisher,bucket,source_type,access_url,api_url,licence,coverage_start,coverage_end,spatial_granularity,temporal_granularity,retrieved_at,refresh_policy,ingest_priority,known_limitations,raw_metadata_file,notes
nyc_hue_zoning_environmental_review_and_land_use_documents,new_york,"Historical Urban Event Evidence Catalog - Zoning, environmental review, and land-use documents",NYC Open Data / NYC agency source family,planning_development,pdf_curated_source_family,https://zap.planning.nyc.gov/,,Agency site terms; public documents should be handled carefully for personal data.,,,"Project, application, document.",Live / portal updates.,2026-04-29T16:09:13+01:00,Live / portal updates.,mvp,"Best for public rationale, consultations, impact studies, mitigation promises, and timelines.",data/evidence-catalog/historical_urban_event_evidence_catalog.json,Adapter: DOCSTORE + metadata index + text extraction. Extracted from attached Historical Urban Event Evidence Data Catalog PDF; confidence: high.
nyc_i4gi-tjb9,new_york,DOT Traffic Speeds,Department of Transportation (DOT),transport_mobility,socrata_dataset,https://data.cityofnewyork.us/d/i4gi-tjb9,https://data.cityofnewyork.us/resource/i4gi-tjb9.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,,,road segment / link,periodic observations,2026-04-28T11:42:12.986910+00:00,use Socrata metadata modified date; refresh by API,mvp,Traffic-speed feeds often reflect selected instrumented links and need careful temporal handling.,raw_metadata/nyc_socrata_i4gi-tjb9_traffic_speeds_metadata.json,
nyc_i6b5-j7bu,new_york,Street Closures due to Construction Activities by Block,Department of Transportation (DOT),transport_mobility,socrata_dataset,https://data.cityofnewyork.us/d/i6b5-j7bu,https://data.cityofnewyork.us/resource/i6b5-j7bu.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,,,block closure segment,current / event-based,2026-04-28T11:42:12.986910+00:00,use Socrata metadata modified date; refresh by API,mvp,Current closures dataset is valuable for disruption context but historical retention may be limited.,raw_metadata/nyc_socrata_i6b5-j7bu_street_closures_construction_block_metadata.json,
nyc_inkn-q76z,new_york,Centerline,Office of Technology and Innovation (OTI),basemap_physical_features,socrata_dataset,https://data.cityofnewyork.us/d/inkn-q76z,https://data.cityofnewyork.us/resource/inkn-q76z.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,,,street segment,periodic,2026-04-28T09:52:10.257166+01:00,use Socrata metadata modified date; refresh by API,mvp,NYC street centerline. Reference road network; not road-change event history.,raw_metadata/nyc_socrata_inkn-q76z_centerline_metadata.json,
nyc_ipu4-2q9a,new_york,DOB Permit Issuance,Department of Buildings (DOB),planning_development,socrata_dataset,https://data.cityofnewyork.us/d/ipu4-2q9a,https://data.cityofnewyork.us/resource/ipu4-2q9a.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,,,permit/address/BBL fields,daily/current,2026-04-28T09:52:10.257166+01:00,use Socrata metadata modified date; refresh by API,mvp,"DOB permit issuance records; permit lifecycle proxy, not completion proof. Job descriptions are not in this issuance endpoint; link to DOB BIS/NOW records for detail.",raw_metadata/nyc_socrata_ipu4-2q9a_dob_permit_issuance_metadata.json,
nyc_ji82-xba5,new_york,Facilities Database,Department of City Planning (DCP),public_services_civic_assets,socrata_dataset,https://data.cityofnewyork.us/d/ji82-xba5,https://data.cityofnewyork.us/resource/ji82-xba5.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,,,facility,periodic,2026-04-28T09:52:10.257166+01:00,use Socrata metadata modified date; refresh by API,mvp,NYC Facilities Database table. Broad civic assets; verify facility categories and active status.,raw_metadata/nyc_socrata_ji82-xba5_facilities_database_metadata.json,
nyc_lodes_lehd,new_york,LEHD Origin-Destination Employment Statistics (LODES),U.S. Census Bureau,economy_business,download,https://lehd.ces.census.gov/data/,,Public domain / U.S. Government,2002,latest released,census block workplace/residence,annual,2026-04-28T09:52:10.257166+01:00,annual,later,Employment estimates are modelled/admin-derived and suppress some details; use cautiously.,raw_metadata/nyc_lodes_lehd_page_metadata.json,
nyc_mappluto_archive,new_york,MapPLUTO / PLUTO change and archive page,NYC Department of City Planning,basemap_physical_features,archive_page,https://www.nyc.gov/content/planning/pages/resources/datasets/mappluto-pluto-change,,NYC Open Data/agency terms; confirm,historical releases,present,tax lot CSV/shapefile/geodatabase by release,quarterly,2026-04-28T09:52:10.257166+01:00,pin release files,mvp,Use archived releases for compare-year snapshots; not all old fields match current schema.,raw_metadata/nyc_mappluto_archive_page_metadata.json,
nyc_mrjc-v9pm,new_york,New York City's Flood Vulnerability Index,Mayor's Office of Climate and Environmental Justice (MOCEJ),environment_air_quality,socrata_dataset,https://data.cityofnewyork.us/d/mrjc-v9pm,https://data.cityofnewyork.us/resource/mrjc-v9pm.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,,,area/index,periodic,2026-04-28T09:52:10.257166+01:00,use Socrata metadata modified date; refresh by API,later,"Flood Vulnerability Index. Risk/context layer, not observed flooding.",raw_metadata/nyc_socrata_mrjc-v9pm_flood_vulnerability_index_metadata.json,
nyc_mta_gtfs_subway,new_york,MTA Subway GTFS static feed,Metropolitan Transportation Authority,transport_mobility,gtfs_zip,http://web.mta.info/developers/data/nyct/subway/google_transit.zip,,MTA data terms,current,present,subway routes/stops/trips/shapes,scheduled service feed,2026-04-28T09:52:10.257166+01:00,weekly/monthly,mvp,Use current stops/routes; historical change events require MTA press releases or GTFS archives.,raw_metadata/nyc_mta_gtfs_subway_page_metadata.json,
nyc_mta_static_feeds,new_york,MTA developer static data feeds (GTFS),Metropolitan Transportation Authority,transport_mobility,gtfs_feed_portal,https://new.mta.info/developers,,MTA data terms,current GTFS; historical via archives if separately sourced,present,routes/stops/trips/shapes,scheduled service updates,2026-04-28T09:52:10.257166+01:00,weekly/monthly,mvp,"Static GTFS is scheduled service data, not real-time and not station-opening chronology.",raw_metadata/nyc_mta_static_feeds_page_metadata.json,
nyc_mzxg-pwib,new_york,New York City Bike Routes,Department of Transportation (DOT),transport_mobility,socrata_dataset,https://data.cityofnewyork.us/d/mzxg-pwib,https://data.cityofnewyork.us/resource/mzxg-pwib.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,,,route segment,periodic,2026-04-28T09:52:10.257166+01:00,use Socrata metadata modified date; refresh by API,mvp,NYC bike routes. Use for cycle infrastructure layer; confirm date fields before treating as opening dates.,raw_metadata/nyc_socrata_mzxg-pwib_bike_routes_metadata.json,
nyc_nypl_map_warper,new_york,NYPL Map Warper / historical maps,New York Public Library,imagery_historical,historical_map_portal,https://maps.nypl.org/warper/,,NYPL/item-specific rights,historic,varies,georeferenced historical maps,archive,2026-04-28T09:52:10.257166+01:00,manual,later,Rights vary by map; use links/thumbnails only when licence permits.,raw_metadata/nyc_nypl_map_warper_page_metadata.json,
nyc_orthos,new_york,NYC Orthoimagery and map services,NYC Office of Technology and Innovation,imagery_historical,imagery_service,https://maps.nyc.gov/tiles/,,NYC OTI terms; confirm,varies by imagery year,present,raster tiles/imagery indexes,periodic,2026-04-28T09:52:10.257166+01:00,manual release-vintage,later,Imagery licensing and tile terms need review before open-source redistribution.,raw_metadata/nyc_orthos_page_metadata.json,
nyc_pkdm-hqz6,new_york,DOB NOW: Certificate of Occupancy,Department of Buildings (DOB),planning_development,socrata_dataset,https://data.cityofnewyork.us/d/pkdm-hqz6,https://data.cityofnewyork.us/resource/pkdm-hqz6.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,,,certificate/building,current,2026-04-28T09:52:10.257166+01:00,use Socrata metadata modified date; refresh by API,mvp,DOB NOW Certificate of Occupancy records; stronger completion/occupancy proxy but not all older buildings are covered.,raw_metadata/nyc_socrata_pkdm-hqz6_dob_now_certificate_of_occupancy_metadata.json,
nyc_qfs9-xn8t,new_york,NYCDCP Manhattan Bike Counts - On Street Weekday,Department of City Planning (DCP),transport_mobility,socrata_dataset,https://data.cityofnewyork.us/d/qfs9-xn8t,https://data.cityofnewyork.us/resource/qfs9-xn8t.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,,,count location,annual / periodic counts,2026-04-28T11:42:12.986910+00:00,use Socrata metadata modified date; refresh by API,mvp,"Bike counts are sampled corridors in Manhattan, not citywide full-network cycling demand.",raw_metadata/nyc_socrata_qfs9-xn8t_manhattan_bike_counts_weekday_metadata.json,
nyc_t5n6-gx8c,new_york,NYC Ferry Ridership,Economic Development Corporation / NYC Ferry,transport_mobility,socrata_dataset,https://data.cityofnewyork.us/d/t5n6-gx8c,https://data.cityofnewyork.us/resource/t5n6-gx8c.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,,,landing / route / direction,hourly / daily,2026-04-28T11:42:12.986910+00:00,use Socrata metadata modified date; refresh by API,mvp,Ferry ridership is mode-specific and should be joined with route/landing context for citywide comparisons.,raw_metadata/nyc_socrata_t5n6-gx8c_nyc_ferry_ridership_metadata.json,
nyc_tqtj-sjs8,new_york,Street Construction Permits (2022 - Present),Department of Transportation (DOT),transport_mobility,socrata_dataset,https://data.cityofnewyork.us/d/tqtj-sjs8,https://data.cityofnewyork.us/resource/tqtj-sjs8.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,,,permit / street segment / address,event / permit lifecycle,2026-04-28T11:42:12.986910+00:00,use Socrata metadata modified date; refresh by API,mvp,"Street permits indicate planned or approved roadway work, not necessarily observed completion or traffic impact duration.",raw_metadata/nyc_socrata_tqtj-sjs8_street_construction_permits_current_metadata.json,
nyc_uvpi-gqnh,new_york,2015 Street Tree Census - Tree Data,Department of Parks and Recreation (DPR),environment_air_quality,socrata_dataset,https://data.cityofnewyork.us/d/uvpi-gqnh,https://data.cityofnewyork.us/resource/uvpi-gqnh.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,2015,,tree point,one-time,2026-04-28T09:52:10.257166+01:00,use Socrata metadata modified date; refresh by API,later,"2015 street tree census. One-time census; useful for canopy/public-realm context, not annual changes.",raw_metadata/nyc_socrata_uvpi-gqnh_street_tree_census_2015_metadata.json,
nyc_w7w3-xahh,new_york,Issued Licenses,Department of Consumer and Worker Protection (DCWP),economy_business,socrata_dataset,https://data.cityofnewyork.us/d/w7w3-xahh,https://data.cityofnewyork.us/resource/w7w3-xahh.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,,,licence/address,daily/periodic,2026-04-28T09:52:10.257166+01:00,use Socrata metadata modified date; refresh by API,later,Issued DCWP licenses. Useful for business activity but not complete economy; licensing categories are narrow.,raw_metadata/nyc_socrata_w7w3-xahh_issued_business_licenses_metadata.json,
nyc_west_chelsea_dcp_plan,new_york,West Chelsea plan official page,NYC Department of City Planning,policy_governance,plan_page,https://www.nyc.gov/content/planning/pages/our-work/plans/manhattan/west-chelsea,,NYC agency terms,2005,present,West Chelsea special district/rezoning area,plan history,2026-04-28T09:52:10.257166+01:00,manual event curation,mvp,Official policy narrative; use zoning text/maps and ULURP records for details.,raw_metadata/nyc_west_chelsea_dcp_plan_page_metadata.json,
nyc_wmsu-5muw,new_york,2020 Census Blocks,Department of City Planning (DCP),boundaries_geography,socrata_dataset,https://data.cityofnewyork.us/d/wmsu-5muw,https://data.cityofnewyork.us/resource/wmsu-5muw.json,NYC Open Data dataset licence field often unspecified; check metadata and NYC Open Data Terms of Use before redistribution,2020,,census block polygon,decennial/versioned,2026-04-28T09:52:10.257166+01:00,use Socrata metadata modified date; refresh by API,later,2020 Census Blocks from DCP. Fine geography but heavy; needed for block-level joins only.,raw_metadata/nyc_socrata_wmsu-5muw_census_blocks_2020_metadata.json,
